"id","name","nickname","dob","age","height","weight","reach","stance","winstreak","wins","losses","draws","belt","SLpM","Str_Acc","SApM","Str_Def","TD_Avg","TD_Acc","TD_Def","Sub_Avg"
990,"Evan Elder","The Phenom","Apr 11, 1997",28,"5' 10""",155,72.0,"Switch",3,10,2,0,0,5.66,50,4.94,57,0.48,15,40,0.5
991,"Billy Elekana","Son of Susie","May 28, 1995",30,"6' 3""",205,77.0,"Southpaw",0,7,2,0,0,2.34,71,5.5,33,1.75,100,0,0.0
992,"John Paul Elias","","",0,"6' 4""",205,0.0,"",0,3,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
993,"Joao Elias","Alicate","Jan 08, 1995",30,"5' 3""",125,64.0,"Southpaw",0,17,4,1,0,0.4,50,6.47,20,0.0,0,50,0.0
994,"Saul Elizondo","","Jul 17, 1985",39,"5' 7""",135,0.0,"",0,6,8,0,0,2.07,30,4.93,48,2.0,100,66,1.0
995,"Darren Elkins","The Damage","May 16, 1984",41,"5' 10""",145,71.0,"Orthodox",0,29,12,0,0,3.4,38,3.34,51,2.87,34,56,1.1
996,"Jake Ellenberger","The Juggernaut","Mar 28, 1985",40,"5' 9""",170,71.0,"Orthodox",0,31,15,0,0,2.47,39,2.83,60,2.04,47,86,0.4
997,"Joe Ellenberger","Excalibur","Mar 28, 1985",40,"5' 9""",155,72.0,"Orthodox",0,15,2,0,0,1.62,47,3.45,48,3.17,40,0,1.1
998,"Tim Elliott","","Dec 24, 1986",38,"5' 7""",125,66.0,"Southpaw",1,21,13,1,0,3.39,44,2.66,56,3.73,47,59,1.0
999,"Oban Elliott","The Welsh Gangster","Dec 19, 1997",27,"6' 0""",170,72.0,"Orthodox",0,12,3,0,0,3.5,48,2.24,60,1.7,44,55,0.0
1000,"Eddy Ellis","Fast","",0,"5' 9""",170,0.0,"Orthodox",1,21,16,1,0,3.4,69,1.53,68,4.0,66,50,2.0
1001,"Lisa Ellis","","Nov 15, 1982",42,"5' 4""",115,0.0,"",0,15,11,0,0,1.68,48,2.32,57,4.19,63,50,0.6
1002,"Elisha Ellison","Snack Panther","Mar 05, 1997",28,"",265,0.0,"",0,5,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1003,"Anna Elmose","Panda","Oct 06, 1984",40,"5' 3""",115,0.0,"Orthodox",0,3,2,0,0,3.68,49,4.64,56,0.0,0,33,0.0
1004,"Cameron Else","Camchida","Apr 27, 1987",38,"5' 9""",135,71.0,"Switch",0,10,6,0,0,1.99,40,8.09,51,0.0,0,0,0.0
1005,"Aaron Ely","The Cyborg","Mar 18, 1989",36,"5' 8""",135,0.0,"",0,5,2,0,0,0.82,15,0.66,69,2.47,100,50,4.9
1006,"Sovannahry Em","The Sweet Savage","Jun 26, 1992",33,"5' 4""",135,0.0,"",0,3,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1007,"Ramazan Emeev","Gorets","May 23, 1987",38,"5' 10""",170,76.0,"Southpaw",0,20,6,0,0,2.53,45,2.14,65,2.37,29,66,0.7
1008,"Aleksander Emelianenko","","Aug 02, 1981",43,"6' 6""",255,0.0,"Orthodox",0,23,7,0,0,2.75,41,1.7,65,2.32,72,66,0.9
1009,"Fedor Emelianenko","The Last Emperor","Sep 28, 1976",48,"6' 0""",230,74.0,"Orthodox",3,36,5,0,0,3.18,51,1.0,63,2.0,63,82,1.9
1010,"Rob Emerson","The Saint","Jul 30, 1981",43,"5' 9""",155,70.0,"Orthodox",0,18,12,0,0,2.5,30,2.83,64,2.02,52,65,0.4
1011,"Jamall Emmers","Pretty Boy","Jul 24, 1989",35,"5' 10""",145,74.0,"Orthodox",1,21,8,0,0,5.45,49,4.07,56,1.74,40,80,0.2
1012,"Josh Emmett","CC0","Mar 04, 1985",40,"5' 6""",145,70.0,"Orthodox",0,19,5,0,0,3.75,35,4.46,60,1.09,37,46,0.1
1013,"Marius Enache","","Oct 16, 1975",49,"5' 11""",155,0.0,"",0,3,3,0,0,1.71,34,0.66,84,3.94,100,0,3.9
1014,"Kolton Englund","White Assassin","Jul 09, 1993",31,"5' 10""",155,69.0,"Orthodox",0,9,4,0,0,2.31,25,11.54,40,0.0,0,0,0.0
1015,"Oliver Enkamp","","Aug 10, 1991",33,"6' 0""",170,77.0,"Switch",0,7,2,0,0,2.38,36,3.55,37,0.87,16,0,0.0
1016,"Alex Enlund","","May 27, 1987",38,"5' 10""",145,0.0,"Orthodox",0,14,2,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1017,"Kenny Ento","Tha' Dragon","",0,"6' 2""",192,0.0,"",1,14,15,0,0,8.41,79,0.0,100,5.49,100,0,11.0
1018,"Ian Entwistle","Enty","Nov 19, 1986",38,"5' 5""",135,0.0,"Orthodox",0,9,3,0,0,0.11,7,7.36,31,0.0,0,0,12.1
1019,"Andy Enz","Tank Mode","Aug 15, 1991",33,"6' 3""",185,78.0,"Orthodox",0,10,4,0,0,3.51,23,5.32,57,0.0,0,58,0.0
1020,"Won Jin Eoh","","",0,"5' 7""",160,0.0,"Orthodox",0,5,5,1,0,3.74,44,3.58,46,0.0,0,50,0.0
1021,"Yuji Ephoevi-Ga","The Chef","Oct 19, 1999",25,"5' 9""",155,75.0,"Switch",0,11,1,0,0,2.67,71,2.6,44,0.0,0,60,0.0
1022,"Josh Epps","","Aug 23, 1986",38,"",130,0.0,"",0,6,7,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1023,"Abdellah Er-Ramy","The Golden Boy","Sep 19, 1996",28,"6' 0""",185,74.0,"Orthodox",0,7,2,0,0,0.0,0,8.4,0,0.0,0,0,0.0
1024,"Steve Erceg","Astroboy","Jul 27, 1995",29,"5' 8""",125,68.0,"Orthodox",0,12,4,0,0,4.45,46,4.03,52,0.84,26,63,0.3
1025,"Tom Erikson","The Big Cat","",0,"6' 3""",280,0.0,"Orthodox",0,9,4,1,0,0.94,47,1.87,25,4.68,60,100,6.2
1026,"Konstantin Erokhin","","Jan 31, 1983",42,"5' 11""",230,0.0,"Orthodox",0,9,3,0,0,1.07,36,1.83,47,0.0,0,70,0.0
1027,"Julian Erosa","Juicy J","Jul 31, 1989",35,"6' 1""",145,74.0,"Southpaw",0,31,13,0,0,6.21,48,6.27,48,1.78,43,61,0.7
1028,"Jarno Errens","","Nov 17, 1994",30,"5' 11""",145,73.0,"Orthodox",0,14,6,1,0,3.29,44,3.29,61,0.0,0,33,0.3
1029,"Ivan Erslan","","Nov 15, 1991",33,"6' 2""",205,72.0,"Orthodox",0,14,5,0,0,2.5,44,5.17,55,0.5,20,64,0.0
1030,"Nick Ertl","","",0,"5' 9""",155,0.0,"",0,8,6,0,0,1.34,69,1.59,41,1.88,50,0,0.0
1031,"Chel Erwin-Davis","The First Sun","",0,"6' 0""",170,0.0,"",0,5,1,0,0,4.06,54,1.13,61,4.25,100,50,1.4
1032,"Bobby Escalante","","",0,"",130,0.0,"",1,5,6,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1033,"Eric Esch","Butterbean","Aug 03, 1968",56,"5' 11""",350,0.0,"Orthodox",2,15,10,1,0,3.07,71,1.74,43,0.0,0,0,2.0
1034,"Pro Escobedo","","",0,"",205,0.0,"",1,1,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1035,"Cole Escovedo","Apache Kid","Aug 30, 1981",43,"5' 7""",135,72.0,"Orthodox",0,17,9,0,0,1.77,43,4.32,49,0.43,33,13,0.0
1036,"Efrain Escudero","Hecho En Mexico","Jan 15, 1986",39,"5' 9""",155,71.0,"Orthodox",0,28,12,0,0,2.92,44,2.3,63,1.31,40,66,0.8
1037,"Evan Esguerra","","",0,"",145,0.0,"",0,8,7,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1038,"Edward Faaloloto","","Jul 15, 1984",40,"",155,70.0,"Orthodox",0,2,5,0,0,2.28,32,6.25,44,1.01,25,33,0.0
1039,"Urijah Faber","The California Kid","May 14, 1979",46,"5' 6""",135,67.0,"Orthodox",0,35,11,0,0,2.65,40,2.59,64,1.54,30,58,0.8
1040,"Melinda Fabian","","Jun 25, 1987",38,"5' 6""",125,66.0,"Orthodox",0,4,4,2,0,4.03,41,4.0,62,0.0,0,100,0.0
1041,"Wagnney Fabiano","The Silencer","Jul 14, 1975",49,"5' 6""",145,69.0,"Southpaw",0,16,4,0,0,1.19,38,0.66,70,3.44,64,100,0.4
1042,"Bartosz Fabinski","The Butcher","Apr 26, 1986",39,"6' 0""",170,75.0,"Orthodox",0,15,5,0,0,2.23,68,1.46,51,7.1,70,80,0.0
1043,"Ron Faircloth","","Aug 16, 1979",45,"5' 9""",205,0.0,"Orthodox",0,33,20,0,0,0.39,40,8.9,42,0.0,0,0,0.0
1044,"Jason Fairn","","",0,"6' 1""",230,0.0,"",0,4,5,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1045,"Zarah Fairn","Infinite","Dec 10, 1983",41,"5' 8""",135,72.0,"Orthodox",0,6,6,0,0,4.55,31,7.4,45,0.0,0,60,0.0
1046,"Rinat Fakhretdinov","Gladiator","Sep 28, 1991",33,"6' 0""",170,74.0,"Orthodox",2,23,1,1,0,4.78,52,3.58,53,3.95,34,91,0.2
1047,"Maiquel Falcao","Big Rig","Mar 08, 1981",44,"5' 11""",185,0.0,"Orthodox",1,37,10,0,0,1.67,55,0.53,86,1.0,100,71,3.0
1048,"Pedro Falcao","Pedrinho","Jul 30, 1992",32,"5' 6""",135,66.0,"Orthodox",0,16,5,0,0,3.21,48,3.39,50,2.73,25,66,0.0
1049,"Brodie Farber","","Jul 05, 1980",45,"6' 1""",170,0.0,"Orthodox",0,16,7,0,0,1.69,45,2.17,53,0.9,50,20,0.9
1050,"Joao Paulo Faria","","",0,"5' 9""",155,0.0,"",0,1,1,0,0,6.69,64,2.09,85,1.25,50,0,1.2
1051,"Kalindra Faria","","Jul 23, 1986",38,"5' 7""",125,0.0,"Switch",0,18,8,1,0,2.23,56,1.44,45,1.31,66,20,0.7
1052,"Jair Farias","Chosen","Mar 16, 1993",32,"6' 1""",145,76.0,"Orthodox",0,10,1,0,0,3.8,39,5.33,51,0.0,0,41,0.0
1053,"Chance Farrar","","Sep 11, 1975",49,"5' 9""",145,0.0,"Southpaw",0,8,3,0,0,0.81,22,2.21,67,3.02,100,0,0.0
1054,"Rico Farrington","The Triggerman","Jun 19, 1989",36,"6' 4""",170,79.0,"Southpaw",0,7,3,0,0,6.33,41,7.2,51,0.0,0,20,0.0
1055,"Kelly Faszholz","","Apr 09, 1985",40,"5' 8""",135,0.0,"Orthodox",0,4,2,0,0,4.01,48,3.61,52,0.0,0,44,0.0
1056,"Rodney Faverus","","",0,"6' 0""",215,0.0,"Southpaw",0,25,20,3,0,2.3,53,1.6,54,4.5,100,25,0.0
1057,"Paul Felder","The Irish Dragon","Apr 25, 1984",41,"5' 11""",155,70.0,"Orthodox",0,17,6,0,0,3.7,44,3.44,48,0.29,28,64,0.2
1058,"Carlos Felipe","Boi","Jan 12, 1995",30,"6' 0""",245,75.0,"Orthodox",0,11,2,0,0,4.88,45,5.6,50,0.0,0,72,0.0
1059,"JP Felty","","Apr 28, 1979",46,"",170,0.0,"",0,4,5,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1060,"Feng Pengchao","","",0,"",135,0.0,"",0,15,9,1,0,0.0,0,0.0,0,0.0,0,0,0.0
1061,"Feng Xiaocan","","Dec 27, 2001",23,"5' 7""",115,67.0,"Southpaw",0,10,4,0,0,4.18,49,1.49,68,0.7,100,63,0.0
1062,"Kevin Ferguson","Kimbo Slice","Feb 08, 1974",51,"6' 2""",235,77.0,"Orthodox",0,5,2,0,0,2.3,50,3.41,38,3.1,72,36,1.2
1063,"Rhadi Ferguson","","",0,"5' 7""",205,0.0,"",1,3,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1064,"Tony Ferguson","El Cucuy","Feb 12, 1984",41,"5' 11""",170,76.0,"Orthodox",0,26,11,0,0,4.91,45,4.37,55,0.39,35,66,0.9
1065,"Josh Ferguson","Taz","May 13, 1988",37,"5' 5""",125,0.0,"Orthodox",0,10,5,0,0,2.13,43,4.18,32,0.59,11,54,0.0
1066,"CJ Fernandes","","Nov 13, 1977",47,"6' 2""",170,0.0,"",0,14,8,3,0,0.0,0,0.0,0,0.0,0,0,0.0
1067,"Bibiano Fernandes","","Mar 30, 1980",45,"5' 7""",139,0.0,"Orthodox",4,20,3,0,0,2.91,40,2.02,72,3.97,53,77,0.6
1068,"Gabriella Fernandes","Gabi","Aug 13, 1993",31,"5' 6""",125,66.0,"Southpaw",2,10,3,0,0,3.46,46,5.5,49,0.56,18,60,0.3
1069,"Kaue Fernandes","","Mar 17, 1995",30,"5' 9""",155,73.0,"Orthodox",2,10,2,0,0,4.0,54,1.32,61,1.3,100,76,0.0
1070,"Emily Fernandez","","",0,"",0,0.0,"",0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1071,"Lucas Fernando","","Jan 10, 1997",28,"6' 3""",185,80.0,"",0,9,2,0,0,1.87,51,4.73,38,3.0,30,0,1.0
1072,"Alexandre Ferreira","Cacareco","Apr 25, 1979",46,"5' 7""",205,0.0,"Orthodox",0,18,6,0,0,2.57,60,8.14,42,0.0,0,0,0.0
1073,"Cezar Ferreira","Mutante","Feb 15, 1985",40,"6' 1""",185,78.0,"Southpaw",0,13,8,0,0,1.9,42,2.44,53,2.69,53,84,0.5
1074,"Diego Ferreira","","Jan 18, 1985",40,"5' 9""",155,74.0,"Orthodox",0,19,6,0,0,4.82,40,3.46,55,0.86,30,57,0.6
1075,"Erisson Ferreira","Gato","May 03, 1991",34,"5' 6""",125,70.0,"Orthodox",0,12,2,0,0,1.75,32,2.75,56,1.11,100,66,1.7
1076,"Brunno Ferreira","The Hulk","Nov 04, 1992",32,"5' 10""",185,72.0,"Orthodox",1,13,2,0,0,3.54,49,3.54,49,1.14,23,53,0.8
1077,"Scott Ferrozzo","The Pitbull","Apr 26, 1965",60,"5' 11""",323,0.0,"Orthodox",0,4,2,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1078,"Timo Feucht","","Jan 18, 1996",29,"6' 3""",205,79.0,"Orthodox",0,8,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1079,"Andre Fialho","","Apr 07, 1994",31,"6' 0""",170,74.0,"Orthodox",0,16,8,0,0,3.3,41,6.26,45,0.25,100,66,0.0
1080,"Drew Fickett","The Master","Dec 14, 1979",45,"5' 10""",155,70.0,"Orthodox",0,42,21,0,0,2.33,41,2.29,57,1.3,35,30,2.2
1081,"Scott Fiedler","","",0,"6' 4""",235,0.0,"Orthodox",0,0,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1082,"Ron Fields","Killing","Nov 18, 1974",50,"6' 2""",200,0.0,"Orthodox",0,28,32,1,0,0.33,33,2.64,11,0.0,0,0,0.0
1083,"Michal Figlak","Mad Dog","Aug 15, 1996",28,"5' 10""",155,70.0,"Orthodox",0,8,2,0,0,4.0,39,4.93,52,0.5,12,57,0.0
1084,"Deiveson Figueiredo","Deus da Guerra","Dec 18, 1987",37,"5' 5""",135,68.0,"Orthodox",0,24,5,1,0,2.82,54,3.64,49,1.69,35,58,1.4
1085,"Francisco Figueiredo","Sniper","Oct 23, 1989",35,"5' 6""",125,68.0,"Southpaw",0,13,5,1,0,2.04,61,2.59,61,2.51,75,76,0.4
1086,"Anthony Figueroa","","",0,"5' 4""",135,0.0,"Orthodox",0,11,8,1,0,2.37,48,3.77,49,0.0,0,58,0.0
1087,"Jonathan Figueroa","El Picante","Feb 05, 1995",30,"",185,0.0,"",0,12,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1088,"Paulo Filho","","May 24, 1978",47,"5' 8""",185,0.0,"Southpaw",1,23,6,3,0,1.86,48,1.67,66,2.4,32,42,1.6
1089,"Jafel Filho","Pastor","May 05, 1993",32,"5' 7""",125,68.0,"Orthodox",0,16,4,0,0,1.92,41,1.63,47,2.45,42,66,2.1
1090,"Andre Fili","Touchy","Jun 25, 1990",35,"5' 11""",145,74.0,"Orthodox",0,24,12,0,0,3.84,37,4.15,51,2.17,44,70,0.2
1091,"Mirko Filipovic","Cro Cop","Sep 10, 1974",50,"6' 2""",230,73.0,"Southpaw",1,35,11,2,0,2.11,50,1.89,63,0.19,40,78,0.3
1092,"Brady Fink","","",0,"6' 0""",183,0.0,"Orthodox",0,2,3,0,0,1.69,41,1.69,61,3.63,25,0,3.6
1093,"Jesse Finney","","Jul 11, 1974",50,"6' 0""",170,0.0,"",2,5,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1094,"Jan Finney","Cuddles","",0,"5' 8""",135,0.0,"Orthodox",0,11,12,0,0,2.16,28,8.75,42,0.77,11,25,0.0
1095,"Torrez Finney","The Punisher","Oct 24, 1998",26,"5' 8""",185,75.0,"Orthodox",4,11,0,0,0,1.77,68,1.74,48,9.31,60,0,1.1
1096,"Luigi Fioravanti","","Jan 22, 1981",44,"5' 8""",170,70.0,"Orthodox",0,26,15,0,0,2.23,42,2.21,69,3.76,63,67,0.9
1097,"Nick Fiore","","Dec 10, 1997",27,"5' 10""",155,72.0,"Orthodox",0,6,2,0,0,2.83,46,7.93,42,2.5,45,71,0.0
1098,"Manon Fiorot","The Beast","Feb 17, 1990",35,"5' 7""",125,65.0,"Orthodox",0,12,2,0,0,5.58,41,3.59,66,1.06,29,87,0.0
1099,"Luiz Firmino","Buscape","Mar 18, 1982",43,"5' 6""",154,0.0,"Orthodox",0,19,8,0,0,1.23,50,1.22,51,3.86,45,20,0.9
1100,"Spencer Fisher","The King","May 09, 1976",49,"5' 7""",155,68.0,"Southpaw",0,24,9,0,0,3.17,43,3.03,64,0.67,30,60,0.8
1101,"Chris Fishgold","","Jun 06, 1992",33,"5' 8""",145,68.0,"Orthodox",0,18,4,1,0,2.01,32,2.7,46,2.59,46,44,1.3
1102,"Bryanna Fissori","","",0,"5' 4""",145,0.0,"",0,2,4,0,0,1.4,46,1.2,57,2.0,25,50,0.0
1103,"Jon Fitch","","Feb 24, 1978",47,"6' 0""",170,74.0,"Orthodox",0,30,7,1,0,2.61,50,1.65,54,3.6,51,56,0.8
1104,"Isi Fitikefu","Doxz","",0,"5' 10""",205,0.0,"",0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1105,"Rafael Fiziev","Ataman","Mar 05, 1993",32,"5' 8""",155,71.0,"Switch",1,13,4,0,0,4.77,52,4.77,50,0.89,72,90,0.0
1106,"Colin Fletcher","The Freakshow","Jan 08, 1983",42,"6' 2""",155,0.0,"Orthodox",0,14,8,0,0,3.1,34,2.97,62,0.0,0,27,0.0
1107,"AJ Fletcher","The Ghost","Feb 18, 1997",28,"5' 10""",170,67.0,"Switch",0,10,3,0,0,3.36,49,4.61,46,1.54,35,33,0.9
1108,"Nathan Fletcher","","Jan 03, 1998",27,"5' 7""",135,70.0,"Orthodox",0,9,2,0,0,3.44,60,1.7,61,3.53,38,50,0.7
1109,"Jimmy Flick","The Brick","Sep 07, 1990",34,"5' 7""",125,68.0,"Orthodox",0,17,9,0,0,1.67,50,4.7,43,2.36,33,0,3.5
1110,"Luke Flores","","Mar 17, 1988",37,"6' 0""",155,73.0,"Southpaw",0,9,2,0,0,1.56,44,1.88,60,0.0,0,40,1.2
1111,"Alejandro Flores","El Gallito","Aug 06, 1991",33,"5' 10""",145,73.0,"Orthodox",0,17,3,0,0,3.66,40,2.02,54,0.0,0,0,0.0
1112,"Kenny Florian","KenFlo","May 26, 1976",49,"5' 10""",145,74.0,"Southpaw",0,14,6,0,0,2.41,40,1.85,63,2.22,33,60,1.3
1113,"Darrius Flowers","Beast Mode","Aug 25, 1994",30,"5' 9""",155,71.0,"Orthodox",0,12,8,1,0,3.07,49,5.49,44,0.98,28,63,0.0
1114,"Cody Floyd","","Jul 18, 1988",36,"",0,0.0,"",1,2,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1115,"Bobby Flynn","","",0,"",170,0.0,"",0,6,4,0,0,0.38,25,0.77,0,0.0,0,0,0.0
1116,"Caros Fodor","The Future","Jan 07, 1984",41,"5' 9""",155,74.0,"Orthodox",0,11,6,0,0,2.76,54,2.83,54,2.1,25,50,0.0
1117,"Mal Foki","Twin Tiger","",0,"5' 7""",220,0.0,"Orthodox",0,5,5,0,0,2.86,14,14.29,54,0.0,0,0,0.0
1118,"Matt Foki","Twin Tiger","",0,"5' 7""",220,0.0,"Orthodox",0,5,4,0,0,0.0,0,3.37,56,0.0,0,0,0.0
1119,"AJ Fonseca","","",0,"5' 4""",145,0.0,"",0,5,4,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1120,"Rob Font","","Jun 25, 1987",38,"5' 8""",135,71.0,"Orthodox",2,22,8,0,0,5.49,46,3.67,57,0.79,34,42,0.4
1121,"Claudionor Fontinelle","","",0,"5' 5""",185,0.0,"Orthodox",0,10,15,1,0,2.62,42,10.25,28,0.0,0,0,0.0
1122,"Jesse Forbes","Kid Hercules","Oct 24, 1984",40,"6' 2""",185,75.0,"Southpaw",0,15,5,0,0,2.11,24,4.06,53,1.79,75,66,1.2
1123,"Sterling Ford","","Mar 12, 1986",39,"5' 10""",155,0.0,"",0,15,7,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1124,"Codale Ford","Crunch Time","May 13, 1979",46,"5' 9""",170,0.0,"",0,11,9,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1125,"Raheam Forest","Rambo","Jul 11, 1997",27,"5' 11""",170,73.0,"Switch",0,7,2,0,0,5.32,38,12.15,42,0.0,0,0,0.0
1126,"Jussier Formiga","","Apr 14, 1985",40,"5' 5""",125,67.0,"Orthodox",0,23,8,0,0,1.42,39,2.34,64,1.82,35,87,0.6
1127,"Carol Foro","","",0,"",125,0.0,"",0,8,1,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1128,"Renee Forte","","Mar 27, 1987",38,"5' 7""",155,71.0,"Orthodox",0,8,4,0,0,2.08,32,2.12,63,2.32,58,66,0.0
1129,"Brianna Fortino","The Bull","Aug 04, 1993",31,"5' 0""",115,62.0,"Southpaw",0,9,3,0,0,3.53,41,3.23,57,2.5,45,66,0.0
1130,"Marcel Fortuna","","Oct 22, 1985",39,"6' 1""",205,74.0,"Orthodox",0,9,3,0,0,3.83,46,4.52,64,0.45,8,75,0.5
1131,"Brian Foster","The Foster Boy","Apr 03, 1984",41,"5' 9""",170,71.0,"Orthodox",2,27,10,0,0,3.3,39,1.63,65,3.67,60,37,1.8
1132,"Xavier Foupa-Pokam","Professor X","Jul 03, 1982",43,"6' 1""",185,0.0,"Open Stance",0,32,22,0,0,1.47,43,2.5,49,0.0,0,16,0.0
1133,"Mason Fowler","","",0,"5' 11""",170,0.0,"",0,2,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1134,"Brandon Foxworth","","Apr 28, 1979",46,"5' 11""",145,0.0,"Orthodox",0,18,4,0,0,1.33,32,4.59,50,0.0,0,0,0.0
1135,"Glaico Franca Moreira","Nego","Feb 28, 1991",34,"6' 0""",155,77.0,"Orthodox",0,15,5,0,0,2.35,42,3.46,47,2.68,42,76,0.3
1136,"Francisco France","Kiko","Jan 21, 1983",42,"6' 0""",205,0.0,"",1,13,5,1,0,0.54,33,3.51,27,0.0,0,0,6.1
1137,"John Franchi","","Jul 16, 1982",42,"5' 6""",145,67.0,"Orthodox",0,6,2,0,0,1.83,48,2.59,48,2.68,80,40,0.3
1138,"Felipe Franco","Negao","Jan 22, 2001",24,"",205,0.0,"",0,8,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1139,"Rich Franklin","Ace","Oct 05, 1974",50,"6' 1""",185,76.0,"Southpaw",0,29,7,0,0,4.1,44,2.07,62,1.31,66,63,0.7
1140,"Xavier Franklin","Mr. Benjamin","Oct 15, 1996",28,"5' 6""",135,66.0,"Southpaw",0,5,1,0,0,3.07,33,5.27,50,0.0,0,100,0.0
1141,"Zoila Frausto","Warrior Princess","",0,"5' 4""",135,0.0,"Orthodox",0,13,5,0,0,0.77,31,1.64,53,0.0,0,57,0.0
1142,"Stephanie Frausto","Lil Bovy","Sep 20, 1990",34,"5' 2""",115,61.0,"Orthodox",0,8,7,0,0,1.43,21,3.57,60,0.0,0,0,0.0
1143,"Zane Frazier","Nasty","",0,"6' 5""",250,0.0,"Orthodox",0,4,11,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1144,"Gary Frazier","","",0,"6' 0""",245,0.0,"Orthodox",0,3,3,0,0,1.5,39,2.77,46,0.0,0,100,0.0
1145,"Justin Frazier","The Grizzly Bear","Jun 15, 1989",36,"6' 0""",265,75.0,"Southpaw",0,10,3,0,0,1.11,66,6.11,4,0.0,0,0,0.0
1146,"Ian Freeman","The Machine","Nov 10, 1966",58,"5' 11""",225,0.0,"Orthodox",0,20,7,1,0,2.54,48,3.11,44,1.44,40,80,0.7
1147,"Jason Freeman","","Sep 02, 1976",48,"6' 2""",225,0.0,"",1,6,4,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1148,"Kennedy Freeman","The Machine 2.0","Nov 26, 1996",28,"",125,0.0,"",0,6,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1149,"Willamy Freire","Chiquerim","Jul 28, 1987",37,"5' 8""",155,0.0,"Orthodox",0,26,6,0,0,1.53,37,0.93,62,0.5,100,73,0.0
1150,"Patricio Freire","Pitbull","Jul 07, 1987",38,"5' 6""",145,67.0,"Orthodox",0,36,8,0,0,2.45,40,4.48,57,0.69,20,88,0.7
1151,"Patricky Freire","Pitbull","Jun 01, 1986",39,"5' 7""",155,71.0,"",0,17,8,0,0,3.06,44,3.34,69,1.26,33,100,0.0
1152,"Jeremy Freitag","","",0,"6' 1""",205,0.0,"",0,6,10,0,0,0.0,0,8.37,19,0.0,0,33,1.9
1153,"Rafael Freitas","Capoeira","",0,"",205,0.0,"Orthodox",0,3,6,0,0,2.0,29,8.0,51,11.25,50,0,0.0
1154,"Donavon Frelow","","Jan 20, 1985",40,"5' 7""",135,0.0,"Orthodox",0,6,3,0,0,2.4,27,3.2,52,1.0,100,26,0.0
1155,"Josh Fremd","","Jan 15, 1994",31,"6' 4""",185,76.0,"Orthodox",0,11,6,0,0,2.52,44,2.23,47,0.66,25,30,1.1
1156,"Clay French","","Oct 07, 1980",44,"5' 7""",161,0.0,"Southpaw",0,19,7,0,0,1.52,50,1.27,16,0.0,0,100,0.0
1157,"Mike French","","May 29, 1975",50,"5' 10""",145,0.0,"",0,9,10,0,0,0.23,23,2.17,42,0.0,0,22,1.0
1158,"Matt Frevola","The SteamRolla","Jun 11, 1990",35,"5' 9""",155,71.0,"Orthodox",0,11,5,1,0,3.37,40,3.69,57,2.39,39,36,1.0
1159,"James Gabert","","",0,"",178,0.0,"",0,6,4,0,0,0.0,0,0.0,0,0.0,0,0,0.0
1160,"Gustavo Gabriel","","Apr 01, 1994",31,"5' 6""",125,0.0,"Orthodox",0,13,1,0,0,4.06,65,4.26,46,0.0,0,50,0.0
1161,"Claudia Gadelha","Claudinha","Dec 07, 1988",36,"5' 4""",115,63.0,"Orthodox",0,18,5,0,0,3.31,41,4.57,57,3.03,42,58,0.7
1162,"Alavutdin Gadjiev","","Jun 23, 1982",43,"6' 2""",185,0.0,"Orthodox",0,18,13,1,0,0.99,27,0.99,57,0.0,0,50,0.0
1163,"Magomed Gadzhiyasulov","","Nov 04, 1993",31,"6' 2""",205,75.0,"Orthodox",0,9,1,0,0,2.89,49,1.64,62,3.67,73,61,0.0
1164,"Justin Gaethje","The Highlight","Nov 14, 1988",36,"5' 11""",155,70.0,"Orthodox",1,26,5,0,0,6.59,58,7.18,51,0.1,14,68,0.0
