"id";"name";"nickname";"dob";"age";"height";"weight";"reach";"stance";"winstreak";"wins";"losses";"draws";"belt";"SLpM";"Str_Acc";"SApM";"Str_Def";"TD_Avg";"TD_Acc";"TD_Def";"Sub_Avg"
2036;"Keita Nakamura";"K-Taro";"May 22, 1984";41;"5' 11""";170;73.0;"Southpaw";0;34;10;2;0;2.23;36;3.2;58;1.65;48;63;0.3
2037;"Daisuke Nakamura";"";"Jun 10, 1980";44;"5' 7""";154;0.0;"Orthodox";0;28;19;1;0;0.94;30;1.38;61;0.46;40;30;3.6
2039;"Rinya Nakamura";"Hybred";"Mar 23, 1995";30;"5' 7""";135;68.0;"Southpaw";0;9;1;0;0;3.1;51;1.7;64;2.63;81;100;1.5
2044;"Yui Chul Nam";"The Korean Bulldozer";"Jul 16, 1981";43;"5' 9""";145;0.0;"Orthodox";0;18;8;1;0;3.53;51;2.0;48;1.33;16;57;0.3
2046;"Rose Namajunas";"Thug";"Jun 29, 1992";32;"5' 5""";125;65.0;"Orthodox";0;14;7;0;0;3.71;42;3.48;63;1.46;50;61;0.4
2050;"Allan Nascimento";"Puro Osso";"Sep 11, 1991";33;"5' 8""";125;69.0;"Orthodox";2;20;6;0;0;3.21;61;2.28;50;1.55;26;16;0.9
2051;"Rodrigo Nascimento";"Ze Colmeia";"Nov 26, 1992";32;"6' 2""";246;80.0;"Orthodox";0;11;3;0;0;3.71;47;4.34;44;1.02;37;60;0.5
2052;"Bobby Nash";"";"Mar 26, 1990";35;"6' 0""";170;74.0;"Orthodox";0;8;4;0;0;3.42;37;3.95;51;2.37;33;100;1.6
2055;"Rafael Natal";"Sapo";"Dec 25, 1982";42;"6' 0""";185;77.0;"Orthodox";0;21;9;1;0;3.1;47;2.48;57;2.55;34;77;0.5
2057;"Ismail Naurdiev";"";"Aug 18, 1996";28;"5' 10""";185;74.0;"Orthodox";1;24;7;0;0;3.41;53;1.52;66;1.6;40;72;0.2
2063;"Geoff Neal";"Handz of Steel";"Aug 28, 1990";34;"5' 11""";170;75.0;"Southpaw";1;16;6;0;0;5.05;51;5.44;57;0.56;50;87;0.1
2065;"Josh Neer";"The Dentist";"Mar 24, 1983";42;"5' 11""";170;72.0;"Orthodox";0;36;16;1;0;3.29;46;3.63;58;1.09;34;46;1.3
2067;"Shane Nelson";"Sugar";"Nov 29, 1984";40;"5' 9""";155;70.0;"Southpaw";0;16;7;0;0;1.38;31;2.84;61;1.31;18;54;1.6
2068;"Roy Nelson";"Big Country";"Jun 20, 1976";48;"6' 0""";263;73.0;"Orthodox";0;22;14;0;0;2.18;36;4.79;46;1.14;27;65;0.1
2069;"Gunnar Nelson";"Gunni";"Jul 28, 1988";36;"5' 11""";170;72.0;"Switch";0;19;6;1;0;1.77;61;3.06;48;2.0;52;68;1.0
2070;"Kyle Nelson";"The Monster";"Apr 20, 1991";34;"5' 11""";145;71.0;"Switch";0;16;6;1;0;3.51;45;4.72;51;1.06;20;73;0.6
2075;"Journey Newson";"";"Mar 07, 1989";36;"5' 5""";135;67.0;"Orthodox";0;10;5;0;0;2.64;32;2.57;64;0.56;16;43;0.3
2077;"Carlos Newton";"The Ronin";"Aug 17, 1976";48;"5' 9""";170;0.0;"Orthodox";0;16;14;0;0;0.65;41;1.55;44;2.47;70;43;0.9
2079;"Francis Ngannou";"The Predator";"Sep 05, 1986";38;"6' 4""";250;83.0;"Orthodox";6;17;3;0;0;2.33;41;2.16;41;0.76;62;71;0.3
2081;"Ben Nguyen";"Ten";"Aug 03, 1988";36;"5' 5""";125;65.0;"Switch";0;16;8;0;0;3.51;40;3.01;59;0.25;33;63;1.0
2084;"Bo Nickal";"";"Jan 14, 1996";29;"6' 1""";185;76.0;"Southpaw";0;7;1;0;0;2.36;59;2.11;58;3.34;53;100;2.9
2086;"Matheus Nicolau";"";"Jan 06, 1993";32;"5' 6""";125;66.0;"Orthodox";0;19;6;1;0;3.31;51;2.98;65;1.22;43;90;0.8
2089;"Tom Niinimaki";"Stoneface";"Jul 25, 1982";42;"5' 9""";145;69.0;"Orthodox";0;22;8;1;0;1.91;54;2.31;58;2.97;46;33;0.5
2090;"Ramsey Nijem";"";"Apr 01, 1988";37;"5' 11""";155;75.0;"Orthodox";0;9;6;0;0;3.05;44;1.62;62;5.32;62;55;1.1
2092;"Mats Nilsson";"";"Dec 05, 1983";41;"6' 1""";170;0.0;"Orthodox";0;11;4;1;0;2.99;39;5.62;63;3.87;83;44;2.3
2093;"Guangyou Ning";"Smasher";"Dec 15, 1981";43;"5' 4""";145;64.0;"Southpaw";0;5;4;1;0;2.66;41;1.91;61;1.09;50;62;0.3
2097;"Anthony Njokuani";"The Assassin";"Mar 01, 1980";45;"6' 1""";155;75.0;"Orthodox";0;16;12;0;0;3.94;46;2.41;65;0.5;45;53;0.2
2102;"Antonio Rodrigo Nogueira";"Minotauro";"Jun 02, 1976";48;"6' 3""";240;77.0;"Orthodox";0;34;10;1;0;1.95;42;2.4;55;1.3;29;36;2.4
2103;"Rogerio Nogueira";"Minotouro";"Jun 02, 1976";48;"6' 2""";205;75.0;"Southpaw";0;23;10;0;0;2.43;35;2.34;59;0.64;44;62;0.8
2106;"Kyle Noke";"";"Mar 18, 1980";45;"6' 1""";170;76.0;"Southpaw";0;22;10;1;0;3.23;50;2.09;64;1.53;54;66;0.8
2107;"Tom Nolan";"Big Train";"Mar 08, 2000";25;"6' 3""";155;73.0;"Southpaw";3;9;1;0;0;5.82;45;4.85;46;0.41;12;66;1.6
2109;"Sage Northcutt";"Super";"Mar 01, 1996";29;"6' 0""";170;71.0;"Orthodox";3;11;2;0;0;3.58;52;1.96;58;1.81;34;41;0.6
2112;"Shohei Nose";"";"Oct 19, 1997";27;"5' 6""";135;68.0;"Switch";0;12;5;2;0;1.52;37;2.17;52;2.23;17;14;3.6
2113;"Jake O'Brien";"Irish";"Sep 25, 1984";40;"6' 3""";205;76.0;"Orthodox";0;15;4;0;0;1.31;31;1.92;69;6.39;54;25;0.2
2118;"Sean O'Malley";"Suga";"Oct 24, 1994";30;"5' 11""";135;72.0;"Switch";0;18;2;0;0;6.7;61;3.48;60;0.29;42;61;0.3
2121;"Casey O'Neill";"King";"Oct 07, 1997";27;"5' 6""";125;69.0;"Orthodox";1;10;2;0;0;7.89;52;5.65;57;1.45;34;70;0.7
2122;"Brendan O'Reilly";"Badger";"Jun 24, 1987";37;"5' 7""";170;69.0;"Orthodox";0;6;3;0;0;1.9;47;2.77;39;2.22;43;36;0.6
2123;"Nobuhiro Obiya";"";"Jan 15, 1981";44;"5' 8""";145;0.0;"Orthodox";0;12;5;1;0;0.63;28;2.53;55;0.5;50;41;0.5
2127;"Volkan Oezdemir";"No Time";"Sep 19, 1989";35;"6' 2""";205;75.0;"Orthodox";0;20;8;0;0;4.95;48;4.22;55;0.5;29;80;0.1
2129;"Naoya Ogawa";"";"Mar 31, 1968";57;"6' 4""";255;0.0;"Orthodox";0;7;2;0;0;2.41;42;1.66;47;1.25;100;66;1.2
2130;"Trey Ogden";"Shamurai";"Nov 14, 1989";35;"5' 11""";155;72.0;"Orthodox";0;18;7;0;0;3.2;50;3.49;55;1.89;32;100;0.7
2134;"Yushin Okami";"Thunder";"Jul 21, 1981";43;"6' 2""";170;75.0;"Southpaw";0;34;12;0;0;2.06;38;2.25;60;1.98;39;84;0.5
2137;"Aleksei Oleinik";"The Boa Constrictor";"Jun 20, 1977";47;"6' 2""";240;80.0;"Orthodox";0;60;17;1;0;3.29;48;3.8;44;1.82;46;37;1.9
2140;"Rafaello Oliveira";"Tractor";"Jan 26, 1982";43;"5' 8""";155;71.0;"Orthodox";0;17;8;0;0;2.19;33;3.38;59;2.49;36;11;1.6
2141;"Charles Oliveira";"Do Bronxs";"Oct 17, 1989";35;"5' 10""";155;74.0;"Orthodox";1;35;10;0;0;3.4;55;3.21;49;2.25;40;56;2.7
2143;"Alex Oliveira";"Cowboy";"Feb 21, 1988";37;"5' 11""";170;76.0;"Orthodox";0;22;12;1;0;2.99;51;2.55;46;2.35;38;63;0.6
2146;"Saimon Oliveira";"";"Apr 21, 1991";34;"5' 4""";135;72.0;"Orthodox";0;18;6;0;0;2.67;40;4.13;46;1.07;25;38;1.4
2147;"Vinicius Oliveira";"LokDog";"Nov 30, 1995";29;"5' 9""";135;70.0;"Switch";4;22;3;0;0;4.92;44;2.77;52;1.89;60;76;0.3
2153;"Cameron Olson";"Cap'n Crunch";"Nov 22, 1989";35;"6' 1""";205;75.0;"Orthodox";1;7;3;0;0;3.13;47;2.2;57;3.0;42;100;1.0
2155;"Daniel Omielanczuk";"";"Aug 31, 1982";42;"6' 0""";247;74.0;"Southpaw";0;19;8;1;0;3.09;57;3.29;47;0.56;26;68;0.1
2156;"Michihiro Omigawa";"";"Dec 19, 1975";49;"5' 6""";145;68.0;"Orthodox";0;17;14;1;0;2.01;39;3.06;64;1.19;36;49;1.5
2157;"David Onama";"";"Jun 07, 1994";30;"5' 11""";145;74.0;"Orthodox";4;14;2;0;0;5.24;50;4.73;52;1.08;30;52;0.5
2160;"Myktybek Orolbai";"";"Feb 10, 1998";27;"5' 10""";155;74.0;"Orthodox";0;13;2;1;0;3.42;48;3.39;49;5.36;43;40;0.4
2161;"Brian Ortega";"T-City";"Feb 21, 1991";34;"5' 8""";145;69.0;"Switch";0;16;4;0;0;4.08;37;6.59;49;1.07;26;55;1.1
2162;"Tito Ortiz";"The People's Champ";"Jan 23, 1975";50;"6' 3""";205;74.0;"Orthodox";0;19;12;1;0;2.59;46;2.88;60;2.47;35;54;0.6
2163;"Dustin Ortiz";"";"Dec 25, 1988";36;"5' 5""";125;65.0;"Orthodox";0;19;8;0;0;2.94;44;2.17;56;3.01;36;52;0.1
2164;"Kenji Osawa";"";"Nov 04, 1976";48;"5' 7""";135;66.0;"Orthodox";1;20;11;2;0;2.34;35;2.14;63;0.91;58;68;0.7
2165;"Ode Osbourne";"The Jamaican Sensation";"Jan 09, 1992";33;"5' 7""";125;73.0;"Southpaw";1;13;8;0;0;3.2;40;3.82;46;1.11;28;65;0.6
2166;"Nick Osipczak";"";"Dec 30, 1984";40;"6' 2""";170;76.0;"Orthodox";0;6;3;0;0;2.83;50;3.77;50;1.2;45;71;1.0
2167;"Nissen Osterneck";"";"May 01, 1981";44;"6' 2""";185;0.0;"Orthodox";0;12;4;0;0;3.15;58;2.9;41;0.63;12;42;1.3
2168;"Rachael Ostovich";"";"Feb 25, 1991";34;"5' 3""";125;62.0;"Orthodox";0;4;6;0;0;2.54;43;3.97;57;2.03;83;66;0.8
2169;"Alexander Otsuka";"The Diet Butcher";"Jul 17, 1971";53;"6' 1""";205;0.0;"Orthodox";0;5;13;0;0;0.9;55;1.16;51;1.51;43;53;0.8
2171;"Zak Ottow";"The Barbarian";"Dec 22, 1986";38;"5' 11""";170;72.0;"Orthodox";0;17;7;0;0;2.63;36;2.73;58;0.97;29;57;0.4
2173;"Nick Pace";"";"Apr 17, 1987";38;"5' 7""";135;68.0;"Orthodox";0;8;3;0;0;1.48;34;3.14;57;2.52;43;54;0.5
2176;"Teemu Packalen";"Pacu";"May 22, 1987";38;"6' 1""";155;75.0;"Orthodox";0;8;3;0;0;2.57;54;3.91;47;2.31;25;100;1.5
2177;"George Pacurariu";"Constantine";"Jul 28, 1984";40;"5' 7""";135;0.0;"";0;10;5;0;0;4.69;53;2.68;63;5.03;100;100;5.0
2181;"Chris Padilla";"Taco";"Sep 14, 1995";29;"5' 9""";155;74.0;"Orthodox";3;16;6;0;0;4.13;51;3.68;57;1.56;30;100;0.5
2182;"Damacio Page";"The Angel of Death";"Sep 30, 1982";42;"5' 6""";135;66.0;"Orthodox";0;19;10;0;0;2.05;38;2.47;51;2.63;64;23;0.9
2184;"Dustin Pague";"The Disciple";"Aug 05, 1987";37;"5' 9""";135;74.0;"Orthodox";0;12;11;0;0;1.65;53;2.96;41;1.03;44;55;2.6
2186;"Raulian Paiva";"";"Oct 17, 1995";29;"5' 8""";135;69.0;"Orthodox";0;21;5;0;0;4.14;42;5.01;48;0.65;23;77;0.2
2188;"Fredson Paixao";"";"May 13, 1979";46;"5' 6""";145;66.0;"Orthodox";0;10;5;0;0;1.71;54;2.31;62;0.62;11;10;2.2
2191;"Bart Palaszewski";"Bartimus";"May 30, 1983";42;"5' 9""";145;70.0;"Orthodox";0;36;17;0;0;2.67;32;3.97;57;0.65;31;53;0.5
2199;"Alexandre Pantoja";"The Cannibal";"Apr 16, 1990";35;"5' 5""";125;67.0;"Orthodox";7;29;5;0;1;4.41;50;3.92;50;2.74;47;68;0.9
2202;"Josh Parisian";"";"Jun 28, 1989";35;"6' 4""";265;79.0;"Orthodox";0;15;8;0;0;4.55;48;4.88;41;0.98;33;46;0.2
2203;"Karo Parisyan";"The Heat";"Aug 28, 1982";42;"5' 10""";170;72.0;"Orthodox";0;24;11;0;0;2.49;41;2.19;58;5.27;59;59;1.0
2204;"JunYong Park";"The Iron Turtle";"Feb 27, 1991";34;"5' 10""";185;73.0;"Orthodox";1;18;6;0;0;4.77;51;3.42;54;1.85;47;57;0.9
2206;"HyunSung Park";"Peace of Mind";"Nov 04, 1995";29;"5' 7""";125;66.0;"Orthodox";5;10;0;0;0;4.27;46;3.29;60;1.9;33;100;2.9
2210;"Mick Parkin";"";"Oct 02, 1995";29;"6' 4""";265;79.0;"Orthodox";0;10;1;0;0;4.7;50;4.13;58;1.38;46;50;0.2
2211;"Jordan Parsons";"Pretty Boy";"Aug 26, 1990";34;"5' 9""";145;0.0;"";0;11;2;0;0;3.29;40;2.37;60;1.54;21;50;1.0
2212;"Preston Parsons";"Pressure";"Jul 15, 1995";29;"5' 11""";170;71.0;"Orthodox";0;11;6;0;0;3.54;51;3.25;54;3.46;36;71;2.3
2219;"Claude Patrick";"The Prince";"Jun 14, 1980";44;"5' 11""";170;75.0;"Orthodox";0;14;2;0;0;1.8;55;0.89;69;2.32;53;84;1.7
2220;"Alan Patrick";"Nuguette";"Jul 19, 1983";41;"5' 11""";155;74.0;"Southpaw";0;15;4;0;0;1.82;40;2.95;43;3.01;33;43;0.3
2222;"Sam Patterson";"";"Apr 30, 1996";29;"6' 3""";170;78.0;"Orthodox";3;13;2;1;0;3.17;41;3.6;48;1.61;100;33;3.2
2228;"Estevan Payan";"El Terrible";"Mar 14, 1982";43;"5' 10""";145;0.0;"Orthodox";0;16;12;0;0;4.25;42;3.58;57;0.36;100;60;0.4
2233;"Tyson Pedro";"";"Sep 17, 1991";33;"6' 3""";205;79.0;"Orthodox";0;10;5;0;0;2.9;59;2.39;56;0.76;30;50;0.8
2237;"Kurt Pellegrino";"Batman";"May 07, 1979";46;"5' 8""";155;70.0;"Orthodox";0;16;7;0;0;2.45;43;1.94;63;2.9;54;69;0.8
2238;"Julianna Pena";"The Venezuelan Vixen";"Aug 19, 1989";35;"5' 6""";135;69.0;"Orthodox";1;13;5;0;1;3.25;44;2.53;57;1.81;56;23;0.8
2239;"Luis Pena";"Violent Bob Ross";"Jul 05, 1993";31;"6' 3""";155;75.0;"Southpaw";1;9;3;0;0;3.66;46;3.12;51;1.17;33;48;1.2
2244;"Cathal Pendred";"The Punisher";"Sep 02, 1987";37;"6' 1""";170;75.0;"Orthodox";0;17;4;1;0;2.49;44;3.01;55;2.46;23;83;0.4
2245;"BJ Penn";"The Prodigy";"Dec 13, 1978";46;"5' 9""";155;70.0;"Orthodox";0;16;14;2;0;2.76;48;3.2;56;1.19;55;74;0.5
2246;"Jessica Penne";"";"Jan 30, 1983";42;"5' 5""";115;67.0;"Orthodox";0;14;9;0;0;2.63;33;5.05;45;1.29;18;36;0.5
2248;"Raquel Pennington";"Rocky";"Sep 05, 1988";36;"5' 7""";135;67.0;"Orthodox";0;16;10;0;0;4.1;49;3.32;61;0.83;27;62;0.6
2249;"Tecia Pennington";"Tiny Tornado";"Aug 16, 1989";35;"5' 1""";115;60.0;"Orthodox";2;15;7;0;0;4.78;48;3.48;61;0.54;13;62;0.1
2250;"Godofredo Pepey";"";"Jul 02, 1987";37;"5' 7""";145;73.0;"Orthodox";0;13;6;0;0;2.32;38;3.23;47;0.37;7;35;1.5
2252;"Viviane Pereira";"Sucuri";"Aug 28, 1993";31;"5' 1""";115;63.0;"Orthodox";0;13;2;0;0;2.7;30;4.48;58;0.25;100;28;0.2
2253;"Michel Pereira";"Demolidor";"Oct 06, 1993";31;"6' 1""";185;73.0;"Orthodox";0;31;13;0;0;4.5;52;4.33;51;1.14;52;76;0.7
2254;"Alex Pereira";"Poatan";"Jul 07, 1987";37;"6' 4""";205;79.0;"Orthodox";0;12;3;0;0;5.0;62;3.5;53;0.11;50;78;0.2
2258;"Erik Perez";"Goyito";"Nov 19, 1989";35;"5' 8""";135;68.0;"Orthodox";3;17;6;0;0;3.16;40;2.09;66;3.16;55;69;0.2
2259;"Alejandro Perez";"Turbo";"Sep 02, 1989";35;"5' 6""";135;67.0;"Orthodox";0;23;9;1;0;3.45;35;3.18;61;0.54;22;70;0.3
2260;"Frankie Perez";"";"May 11, 1989";36;"5' 11""";155;73.0;"Orthodox";0;10;4;0;0;1.64;41;2.17;54;1.75;41;50;0.3
2261;"Alex Perez";"";"Mar 21, 1992";33;"5' 6""";125;65.0;"Orthodox";0;25;9;0;0;4.19;46;3.2;58;2.04;46;77;0.8
2262;"Markus Perez";"Maluko";"Jun 22, 1988";36;"6' 1""";185;73.0;"Orthodox";0;12;5;0;0;2.6;47;3.72;52;0.81;25;77;1.0
2263;"Ailin Perez";"Fiona";"Oct 05, 1994";30;"5' 5""";135;66.0;"Switch";5;12;2;0;0;3.1;54;1.79;55;4.68;46;66;0.2
2266;"Anthony Perosh";"The Hippo";"Oct 05, 1972";52;"6' 3""";205;75.0;"Orthodox";0;15;10;0;0;2.27;43;3.77;53;2.03;22;33;1.1
2273;"Thomas Petersen";"The Train";"Mar 30, 1995";30;"6' 1""";264;74.0;"Southpaw";1;10;3;0;0;3.74;59;2.94;57;4.42;66;100;0.6
2274;"Steven Peterson";"Ocho";"May 29, 1990";35;"5' 10""";145;70.0;"Orthodox";0;19;11;0;0;4.76;40;5.94;53;1.42;26;64;0.7
2275;"Vitor Petrino";"";"Aug 28, 1997";27;"6' 2""";205;77.0;"Orthodox";0;11;2;0;0;2.83;45;2.71;47;3.24;57;71;0.6
2276;"Andre Petroski";"";"Jun 12, 1991";33;"6' 0""";185;73.0;"Switch";3;13;4;0;0;2.89;50;2.65;50;3.38;54;85;1.5
2278;"Ivana Petrovic";"";"Jun 11, 1994";30;"5' 8""";125;70.0;"Southpaw";0;7;3;0;0;1.91;41;2.05;56;2.12;38;61;0.8
2279;"Seth Petruzelli";"The Silverback";"Dec 03, 1979";45;"6' 0""";205;76.0;"Orthodox";0;14;8;0;0;2.17;41;2.08;55;0.46;50;47;2.3
2281;"Anthony Pettis";"Showtime";"Jan 27, 1987";38;"5' 10""";155;72.0;"Orthodox";2;24;10;0;0;3.05;47;3.44;54;0.61;50;60;1.1
2282;"Sergio Pettis";"";"Aug 18, 1993";31;"5' 6""";125;69.0;"Orthodox";1;18;5;0;0;3.88;37;2.91;65;0.85;40;67;0.4
2285;"Nam Phan";"";"Mar 13, 1983";42;"5' 6""";135;70.0;"Orthodox";0;21;17;0;0;4.52;37;6.55;59;0.18;18;60;0.2
2286;"Constantinos Philippou";"";"Nov 29, 1979";45;"5' 11""";185;73.0;"Orthodox";0;13;5;0;0;2.19;35;2.73;54;0.4;42;65;0.3
2289;"Aaron Phillips";"The Dragon";"Aug 05, 1989";35;"5' 9""";135;71.0;"Southpaw";0;12;5;0;0;1.51;53;3.66;43;0.86;50;44;0.6
2291;"Kyler Phillips";"The Matrix";"Jun 12, 1995";29;"5' 8""";135;72.0;"Orthodox";0;12;3;0;0;5.28;44;3.47;60;2.63;51;75;0.4
2294;"Adam Piccolotti";"";"Oct 23, 1988";36;"5' 11""";155;0.0;"";0;9;0;0;0;4.61;50;2.83;71;2.96;60;100;3.0
2295;"Vinc Pichel";"From Hell";"Nov 23, 1982";42;"5' 10""";155;72.0;"Orthodox";0;14;5;0;0;3.78;46;3.17;54;2.5;51;31;0.2
2296;"Brad Pickett";"One Punch";"Sep 24, 1978";46;"5' 6""";135;68.0;"Orthodox";0;25;14;0;0;3.02;31;4.63;55;2.47;44;58;0.4
2297;"Jamie Pickett";"The Night Wolf";"Aug 29, 1988";36;"6' 2""";185;80.0;"Orthodox";0;13;11;0;0;2.65;47;3.62;50;1.26;40;67;0.1
2300;"Oskar Piechota";"Imadlo";"Jan 24, 1990";35;"6' 0""";185;76.0;"Southpaw";0;11;3;1;0;3.3;52;3.93;51;0.61;40;38;1.5
2301;"Mike Pierce";"";"Sep 01, 1980";44;"5' 8""";170;71.0;"Orthodox";0;17;7;0;0;2.62;42;2.36;62;3.08;42;71;0.2
2304;"Sean Pierson";"The Punisher";"Mar 10, 1976";49;"6' 0""";170;76.0;"Southpaw";3;14;6;0;0;3.84;39;3.73;64;0.39;18;66;0.4
2305;"Domingo Pilarte";"Son of Fire";"Jan 05, 1990";35;"6' 0""";135;73.0;"Southpaw";0;8;3;0;0;1.31;47;2.96;40;1.2;42;54;0.8
2306;"Paddy Pimblett";"The Baddy";"Jan 03, 1995";30;"5' 10""";155;73.0;"Orthodox";7;23;3;0;0;5.19;53;3.14;42;0.96;28;50;1.7
2308;"Daniel Pineda";"The Pit";"Aug 06, 1985";39;"5' 7""";145;69.0;"Orthodox";0;28;17;0;0;2.85;49;3.26;45;1.42;24;54;1.5
2310;"Pingyuan Liu";"";"Feb 13, 1993";32;"5' 6""";135;72.0;"Orthodox";0;13;7;0;0;2.36;33;2.99;54;0.25;20;56;1.0
2311;"Luana Pinheiro";"";"Nov 18, 1992";32;"5' 2""";115;62.0;"Orthodox";0;11;5;0;0;3.29;39;4.06;60;2.33;37;71;0.2
2313;"Maki Pitolo";"Coconut Bombz";"Nov 24, 1990";34;"5' 10""";185;75.0;"Orthodox";0;13;9;0;0;4.1;44;3.93;55;2.24;52;50;0.8
2317;"Dustin Poirier";"The Diamond";"Jan 19, 1989";36;"5' 9""";155;72.0;"Southpaw";0;30;9;0;0;5.3;50;4.33;52;1.24;36;64;1.3
2318;"Igor Pokrajac";"The Duke";"Jan 02, 1979";46;"6' 0""";205;74.0;"Orthodox";0;28;13;0;0;2.25;45;4.26;40;0.87;29;51;0.2
2320;"Julia Polastri";"Psycho";"Mar 05, 1998";27;"5' 2""";115;63.0;"Orthodox";0;13;5;0;0;5.62;55;5.37;56;0.87;80;58;0.4
2326;"Parker Porter";"";"Apr 22, 1985";40;"6' 0""";265;75.0;"Orthodox";0;14;9;0;0;6.55;50;6.32;51;1.35;26;66;0.5
2330;"Ruan Potts";"Fangzz";"Feb 23, 1978";47;"6' 2""";247;75.0;"Orthodox";0;11;6;0;0;0.85;37;5.92;22;0.75;16;33;2.3
2334;"Francisco Prado";"";"Jun 16, 2002";22;"5' 10""";170;69.0;"Orthodox";0;12;3;0;0;4.38;41;5.32;55;0.31;9;25;0.3
2336;"Carlo Prater";"Neo";"Jun 25, 1981";43;"5' 11""";155;72.0;"Switch";0;31;18;1;0;2.03;47;4.07;35;0.43;9;57;1.7
2338;"Michel Prazeres";"Tractor";"Jul 25, 1981";43;"5' 6""";170;67.0;"Orthodox";0;26;4;0;0;2.38;47;2.51;57;3.94;36;47;0.6
2342;"Niko Price";"The Hybrid";"Sep 29, 1989";35;"6' 0""";170;76.0;"Orthodox";0;16;8;0;0;5.21;42;5.58;48;1.04;29;52;0.7
2345;"Jiri Prochazka";"";"Oct 14, 1992";32;"6' 3""";205;80.0;"Orthodox";1;31;5;1;0;5.74;55;5.7;43;0.6;60;68;0.2
2346;"Lara Procopio";"";"Nov 14, 1995";29;"5' 4""";125;67.0;"Orthodox";0;7;2;0;0;5.64;58;6.5;47;3.15;47;50;0.3
2348;"Cole Province";"";"Jan 17, 1981";44;"5' 9""";145;68.0;"Orthodox";0;6;2;0;0;1.47;44;2.72;43;2.4;50;83;1.0
2349;"Daniel Puder";"";"Oct 09, 1981";43;"6' 3""";235;0.0;"Orthodox";4;8;0;0;0;2.77;68;1.17;38;1.21;50;81;9.0
2350;"Lucie Pudilova";"";"Jun 13, 1994";30;"5' 8""";125;67.0;"Orthodox";0;14;10;0;0;3.6;37;4.07;50;0.7;31;67;0.6
2351;"Claudio Puelles";"Prince of Peru";"Apr 21, 1996";29;"5' 10""";155;72.0;"Southpaw";0;13;4;0;0;1.56;49;2.78;46;3.17;36;60;1.2
2355;"Jens Pulver";"Little Evil";"Dec 06, 1974";50;"5' 7""";145;70.0;"Southpaw";0;27;19;1;0;2.12;37;3.13;56;0.22;33;63;0.3
2359;"Billy Quarantillo";"";"Dec 08, 1988";36;"5' 10""";145;70.0;"Orthodox";0;18;7;0;0;7.44;54;5.83;42;1.47;24;61;1.0
2361;"Vinicius Queiroz";"Spartan";"Aug 29, 1983";41;"6' 7""";220;0.0;"Orthodox";0;8;4;0;0;3.67;51;4.1;41;5.07;70;100;0.7
2366;"Jose Quinonez";"Teco";"Jul 28, 1990";34;"5' 8""";135;69.0;"Southpaw";0;9;5;0;0;3.6;45;3.0;64;2.7;47;42;0.6
2368;"Benji Radach";"Razor";"Apr 05, 1979";46;"5' 10""";185;0.0;"Orthodox";0;21;7;0;0;2.62;49;2.31;51;1.06;41;71;0.4
2375;"Shavkat Rakhmonov";"Nomad";"Oct 23, 1994";30;"6' 1""";170;77.0;"Orthodox";7;19;0;0;0;3.25;60;2.17;51;1.4;25;85;1.2
2377;"Aleksandar Rakic";"Rocket";"Feb 06, 1992";33;"6' 4""";205;78.0;"Orthodox";0;14;5;0;0;4.16;50;2.91;51;0.66;23;85;0.1
2380;"Hector Ramirez";"Sick Dog";"Mar 28, 1976";49;"6' 0""";205;0.0;"Orthodox";0;10;6;1;0;2.27;41;4.6;56;2.3;55;66;0.5
2385;"Ricardo Ramos";"";"Aug 01, 1995";29;"5' 9""";145;72.0;"Orthodox";0;17;7;0;0;2.97;36;4.06;54;2.57;57;70;0.7
2386;"Davi Ramos";"Tasmanian Devil";"Nov 05, 1986";38;"5' 6""";155;70.0;"Orthodox";0;10;4;0;0;2.64;37;3.44;56;1.95;40;83;0.6
2389;"Kevin Randleman";"The Monster";"Aug 10, 1971";53;"5' 10""";205;0.0;"Orthodox";0;17;16;0;0;1.26;54;1.12;57;2.0;56;30;0.8
2392;"Bec Rawlings";"Rowdy";"Feb 11, 1989";36;"5' 6""";125;64.0;"Orthodox";0;7;8;0;0;4.48;42;5.66;57;0.71;40;68;0.4
2395;"Stevie Ray";"Braveheart";"Mar 25, 1990";35;"5' 10""";155;70.0;"Southpaw";1;23;9;0;0;3.73;44;2.93;54;0.75;46;55;0.6
2397;"Abdul Razak Alhassan";"";"Aug 11, 1985";39;"5' 10""";185;73.0;"Orthodox";0;12;7;0;0;3.64;49;4.01;54;0.84;33;51;0.2
2399;"Mateusz Rebecki";"";"Nov 03, 1992";32;"5' 7""";155;66.0;"Southpaw";1;20;2;0;0;4.7;48;4.13;54;3.84;75;45;0.8
2400;"Rafael Rebello";"Rafinha";"Oct 16, 1980";44;"5' 5""";135;67.0;"Orthodox";0;9;4;0;0;2.19;32;3.29;58;2.82;33;75;0.5
2406;"Zachary Reese";"Savage";"Mar 24, 1994";31;"6' 4""";185;77.0;"Switch";0;8;2;0;0;4.94;58;3.45;42;3.5;55;33;2.1
2408;"Chad Reiner";"The Grinder";"Jun 29, 1981";43;"5' 11""";170;0.0;"Orthodox";0;33;18;0;0;0.53;20;1.97;46;0.99;33;25;2.0
2410;"Wilson Reis";"";"Jan 06, 1985";40;"5' 4""";125;65.0;"Southpaw";0;23;10;0;0;1.83;29;3.04;55;5.15;42;47;0.6
